# N=5 tag=3 x=0.5 y=0.6 max_many_eig=100
t,tau,C,connected,disconnected
0.254587,0.0101647,1.2322,4.48062,3.24843
0.254587,0.0115623,1.1948,4.4431,3.2483
0.254587,0.013152,1.14454,4.3927,3.24816
0.254587,0.0149604,1.08393,4.33193,3.248
0.254587,0.0170174,1.01527,4.26311,3.24784
0.254587,0.0193572,0.940631,4.18828,3.24765
0.254587,0.0220187,0.861845,4.1093,3.24745
0.254587,0.0250462,0.780586,4.02783,3.24724
0.254587,0.0284899,0.698394,3.94541,3.24701
0.254587,0.0324072,0.616721,3.86349,3.24677
0.254587,0.036863,0.536958,3.78348,3.24652
0.254587,0.0419315,0.460427,3.70669,3.24626
0.254587,0.0476969,0.388347,3.63434,3.24599
0.254587,0.054255,0.321782,3.56751,3.24573
0.254587,0.0617148,0.261577,3.50704,3.24546
0.254587,0.0702003,0.20831,3.45351,3.2452
0.254587,0.0798525,0.162258,3.40722,3.24496
0.254587,0.0908318,0.123396,3.36813,3.24473
0.254587,0.103321,0.091423,3.33595,3.24453
0.254587,0.117527,0.0658094,3.31016,3.24435
0.254587,0.133686,0.0458653,3.29006,3.2442
0.254587,0.152068,0.0308098,3.27489,3.24408
0.254587,0.172976,0.0198336,3.26382,3.24398
0.254587,0.19676,0.0121484,3.25606,3.24391
0.254587,0.223813,0.0070194,3.25089,3.24387
0.254587,0.254587,0.00378783,3.24762,3.24384
0.254587,0.289591,0.00188733,3.2457,3.24382
0.254587,0.329408,0.000857347,3.24466,3.24381
0.254587,0.374701,0.000350118,3.24415,3.2438
0.254587,0.42622,0.000126549,3.24393,3.2438
0.254587,0.484824,3.97887e-05,3.24384,3.2438
0.254587,0.551485,1.06724e-05,3.24381,3.2438
0.254587,0.627311,2.389e-06,3.2438,3.2438
0.254587,0.713564,4.35315e-07,3.2438,3.2438
0.254587,0.811675,6.27664e-08,3.2438,3.2438
0.254587,0.923277,6.93438e-09,3.2438,3.2438
0.254587,1.05022,5.65905e-10,3.2438,3.2438
0.254587,1.19462,3.27226e-11,3.2438,3.2438
0.254587,1.35888,1.27864e-12,3.2438,3.2438
0.254587,1.54572,3.19914e-14,3.2438,3.2438
0.254587,1.75825,4.81625e-16,3.2438,3.2438
0.254587,2,3.639e-18,3.2438,3.2438
0.289591,0.001,-1.66677,1.57789,3.24466
0.289591,0.0011375,-1.41142,1.83323,3.24465
0.289591,0.0012939,-1.14858,2.09607,3.24464
0.289591,0.0014718,-0.881441,2.36319,3.24463
0.289591,0.00167417,-0.613784,2.63084,3.24462
0.289591,0.00190436,-0.34984,2.89477,3.24461
0.289591,0.0021662,-0.0941451,3.15045,3.2446
0.289591,0.00246404,0.148673,3.39325,3.24458
0.289591,0.00280283,0.374161,3.61872,3.24456
0.289591,0.00318821,0.578309,3.82285,3.24454
0.289591,0.00362657,0.757822,4.00234,3.24452
0.289591,0.00412521,0.910329,4.15482,3.24449
0.289591,0.00469241,1.03452,4.27898,3.24446
0.289591,0.00533759,1.13015,4.37459,3.24443
0.289591,0.00607149,1.19803,4.44242,3.24439
0.289591,0.00690629,1.23976,4.48411,3.24435
0.289591,0.00785588,1.25761,4.50191,3.24431
0.289591,0.00893602,1.25422,4.49847,3.24426
0.289591,0.0101647,1.23242,4.47661,3.2442
0.289591,0.0115623,1.19504,4.43917,3.24414
0.289591,0.013152,1.1448,4.38886,3.24407
0.289591,0.0149604,1.08421,4.3282,3.24399
0.289591,0.0170174,1.01558,4.25948,3.24391
0.289591,0.0193572,0.94095,4.18476,3.24381
0.289591,0.0220187,0.862178,4.10589,3.24372
0.289591,0.0250462,0.780927,4.02454,3.24361
0.289591,0.0284899,0.698737,3.94223,3.2435
0.289591,0.0324072,0.617061,3.86044,3.24338
0.289591,0.036863,0.537287,3.78054,3.24325
0.289591,0.0419315,0.460739,3.70386,3.24312
0.289591,0.0476969,0.388636,3.63163,3.24299
0.289591,0.054255,0.322044,3.5649,3.24286
0.289591,0.0617148,0.261808,3.50453,3.24272
0.289591,0.0702003,0.208508,3.4511,3.2426
0.289591,0.0798525,0.162423,3.4049,3.24247
0.289591,0.0908318,0.12353,3.36589,3.24236
0.289591,0.103321,0.0915275,3.33379,3.24226
0.289591,0.117527,0.0658882,3.30806,3.24217
0.289591,0.133686,0.0459225,3.28802,3.24209
0.289591,0.152068,0.0308494,3.27288,3.24203
0.289591,0.172976,0.0198598,3.26184,3.24198
0.289591,0.19676,0.0121647,3.25411,3.24195
0.289591,0.223813,0.00702894,3.24896,3.24193
0.289591,0.254587,0.00379303,3.2457,3.24191
0.289591,0.289591,0.00188993,3.24379,3.2419
0.289591,0.329408,0.000858531,3.24276,3.2419
0.289591,0.374701,0.000350602,3.24224,3.24189
0.289591,0.42622,0.000126724,3.24202,3.24189
0.289591,0.484824,3.98438e-05,3.24193,3.24189
0.289591,0.551485,1.06871e-05,3.2419,3.24189
0.289591,0.627311,2.39231e-06,3.24189,3.24189
0.289591,0.713564,4.35918e-07,3.24189,3.24189
0.289591,0.811675,6.28533e-08,3.24189,3.24189
0.289591,0.923277,6.94398e-09,3.24189,3.24189
0.289591,1.05022,5.66689e-10,3.24189,3.24189
0.289591,1.19462,3.27679e-11,3.24189,3.24189
0.289591,1.35888,1.28041e-12,3.24189,3.24189
0.289591,1.54572,3.2036e-14,3.24189,3.24189
0.289591,1.75825,4.82516e-16,3.24189,3.24189
0.289591,2,3.86762e-18,3.24189,3.24189
0.329408,0.001,-1.66565,1.57646,3.24212
0.329408,0.0011375,-1.4104,1.83172,3.24211
0.329408,0.0012939,-1.14765,2.09446,3.24211
0.329408,0.0014718,-0.880606,2.3615,3.2421
0.329408,0.00167417,-0.613045,2.62905,3.2421
0.329408,0.00190436,-0.349194,2.8929,3.24209
0.329408,0.0021662,-0.0935902,3.1485,3.24209
0.329408,0.00246404,0.149143,3.39122,3.24208
0.329408,0.00280283,0.374552,3.61662,3.24207
0.329408,0.00318821,0.57863,3.82069,3.24206
0.329408,0.00362657,0.758083,4.00013,3.24205
0.329408,0.00412521,0.910539,4.15258,3.24204
0.329408,0.00469241,1.03469,4.27671,3.24203
0.329408,0.00533759,1.1303,4.37231,3.24201
0.329408,0.00607149,1.19815,4.44014,3.242
0.329408,0.00690629,1.23987,4.48184,3.24198
0.329408,0.00785588,1.25771,4.49967,3.24196
0.329408,0.00893602,1.25432,4.49626,3.24193
0.329408,0.0101647,1.23253,4.47444,3.24191
0.329408,0.0115623,1.19516,4.43704,3.24188
0.329408,0.013152,1.14493,4.38678,3.24185
0.329408,0.0149604,1.08436,4.32617,3.24181
0.329408,0.0170174,1.01574,4.25751,3.24177
0.329408,0.0193572,0.941121,4.18285,3.24173
0.329408,0.0220187,0.862357,4.10405,3.24169
0.329408,0.0250462,0.781112,4.02275,3.24164
0.329408,0.0284899,0.698923,3.94051,3.24159
0.329408,0.0324072,0.617245,3.85878,3.24153
0.329408,0.036863,0.537465,3.77894,3.24148
0.329408,0.0419315,0.460908,3.70233,3.24142
0.329408,0.0476969,0.388793,3.63015,3.24136
0.329408,0.054255,0.322186,3.56348,3.2413
0.329408,0.0617148,0.261933,3.50317,3.24124
0.329408,0.0702003,0.208616,3.4498,3.24118
0.329408,0.0798525,0.162513,3.40364,3.24112
0.329408,0.0908318,0.123602,3.36467,3.24107
0.329408,0.103321,0.0915843,3.33261,3.24103
0.329408,0.117527,0.0659311,3.30692,3.24099
0.329408,0.133686,0.0459536,3.2869,3.24095
0.329408,0.152068,0.030871,3.27179,3.24092
0.329408,0.172976,0.019874,3.26078,3.2409
0.329408,0.19676,0.0121736,3.25306,3.24089
0.329408,0.223813,0.00703414,3.24791,3.24088
0.329408,0.254587,0.00379586,3.24466,3.24087
0.329408,0.289591,0.00189135,3.24276,3.24086
0.329408,0.329408,0.000859176,3.24172,3.24086
0.329408,0.374701,0.000350866,3.24121,3.24086
0.329408,0.42622,0.00012682,3.24099,3.24086
0.329408,0.484824,3.98738e-05,3.2409,3.24086
0.329408,0.551485,1.06952e-05,3.24087,3.24086
0.329408,0.627311,2.39411e-06,3.24086,3.24086
0.329408,0.713564,4.36246e-07,3.24086,3.24086
0.329408,0.811675,6.29007e-08,3.24086,3.24086
0.329408,0.923277,6.94921e-09,3.24086,3.24086
0.329408,1.05022,5.67115e-10,3.24086,3.24086
0.329408,1.19462,3.27926e-11,3.24086,3.24086
0.329408,1.35888,1.28137e-12,3.24086,3.24086
0.329408,1.54572,3.20603e-14,3.24086,3.24086
0.329408,1.75825,4.83097e-16,3.24086,3.24086
0.329408,2,4.0886e-18,3.24086,3.24086
0.374701,0.001,-1.66511,1.57576,3.24086
0.374701,0.0011375,-1.40989,1.83097,3.24086
0.374701,0.0012939,-1.14719,2.09367,3.24086
0.374701,0.0014718,-0.880198,2.36066,3.24086
0.374701,0.00167417,-0.612683,2.62817,3.24086
0.374701,0.00190436,-0.348879,2.89198,3.24085
0.374701,0.0021662,-0.0933191,3.14753,3.24085
0.374701,0.00246404,0.149372,3.39022,3.24085
0.374701,0.00280283,0.374743,3.61559,3.24085
0.374701,0.00318821,0.578787,3.81963,3.24084
0.374701,0.00362657,0.758209,3.99905,3.24084
0.374701,0.00412521,0.910641,4.15147,3.24083
0.374701,0.00469241,1.03477,4.2756,3.24083
0.374701,0.00533759,1.13036,4.37118,3.24082
0.374701,0.00607149,1.1982,4.43902,3.24082
0.374701,0.00690629,1.23992,4.48073,3.24081
0.374701,0.00785588,1.25776,4.49856,3.2408
0.374701,0.00893602,1.25438,4.49517,3.24079
0.374701,0.0101647,1.23259,4.47337,3.24078
0.374701,0.0115623,1.19522,4.43599,3.24077
0.374701,0.013152,1.145,4.38575,3.24075
0.374701,0.0149604,1.08443,4.32517,3.24074
0.374701,0.0170174,1.01582,4.25654,3.24072
0.374701,0.0193572,0.941206,4.18191,3.24071
0.374701,0.0220187,0.862445,4.10313,3.24069
0.374701,0.0250462,0.781202,4.02187,3.24067
0.374701,0.0284899,0.699015,3.93966,3.24065
0.374701,0.0324072,0.617335,3.85796,3.24063
0.374701,0.036863,0.537553,3.77816,3.2406
0.374701,0.0419315,0.460991,3.70157,3.24058
0.374701,0.0476969,0.38887,3.62943,3.24055
0.374701,0.054255,0.322256,3.56279,3.24053
0.374701,0.0617148,0.261995,3.5025,3.24051
0.374701,0.0702003,0.208669,3.44915,3.24048
0.374701,0.0798525,0.162557,3.40302,3.24046
0.374701,0.0908318,0.123638,3.36408,3.24044
0.374701,0.103321,0.0916123,3.33203,3.24042
0.374701,0.117527,0.0659522,3.30635,3.2404
0.374701,0.133686,0.0459689,3.28636,3.24039
0.374701,0.152068,0.0308816,3.27126,3.24038
0.374701,0.172976,0.019881,3.26025,3.24037
0.374701,0.19676,0.012178,3.25254,3.24036
0.374701,0.223813,0.00703671,3.24739,3.24036
0.374701,0.254587,0.00379725,3.24415,3.24035
0.374701,0.289591,0.00189204,3.24224,3.24035
0.374701,0.329408,0.000859495,3.24121,3.24035
0.374701,0.374701,0.000350996,3.2407,3.24035
0.374701,0.42622,0.000126867,3.24048,3.24035
0.374701,0.484824,3.98886e-05,3.24039,3.24035
0.374701,0.551485,1.06992e-05,3.24036,3.24035
0.374701,0.627311,2.395e-06,3.24035,3.24035
0.374701,0.713564,4.36408e-07,3.24035,3.24035
0.374701,0.811675,6.2924e-08,3.24035,3.24035
0.374701,0.923277,6.95179e-09,3.24035,3.24035
0.374701,1.05022,5.67326e-10,3.24035,3.24035
0.374701,1.19462,3.28048e-11,3.24035,3.24035
0.374701,1.35888,1.28185e-12,3.24035,3.24035
0.374701,1.54572,3.20722e-14,3.24035,3.24035
0.374701,1.75825,4.83222e-16,3.24035,3.24035
0.374701,2,4.03628e-18,3.24035,3.24035
0.42622,0.001,-1.66487,1.57545,3.24031
0.42622,0.0011375,-1.40967,1.83064,3.24031
0.42622,0.0012939,-1.14699,2.09332,3.24031
0.42622,0.0014718,-0.880018,2.36029,3.24031
0.42622,0.00167417,-0.612525,2.62779,3.24031
0.42622,0.00190436,-0.34874,2.89157,3.24031
0.42622,0.0021662,-0.0932001,3.14711,3.24031
0.42622,0.00246404,0.149473,3.38978,3.24031
0.42622,0.00280283,0.374826,3.61513,3.24031
0.42622,0.00318821,0.578855,3.81916,3.2403
0.42622,0.00362657,0.758265,3.99857,3.2403
0.42622,0.00412521,0.910685,4.15099,3.2403
0.42622,0.00469241,1.0348,4.2751,3.2403
0.42622,0.00533759,1.13039,4.37069,3.2403
0.42622,0.00607149,1.19823,4.43852,3.24029
0.42622,0.00690629,1.23994,4.48024,3.24029
0.42622,0.00785588,1.25778,4.49807,3.24029
0.42622,0.00893602,1.2544,4.49468,3.24029
0.42622,0.0101647,1.23261,4.47289,3.24028
0.42622,0.0115623,1.19525,4.43553,3.24028
0.42622,0.013152,1.14503,4.3853,3.24027
0.42622,0.0149604,1.08447,4.32473,3.24027
0.42622,0.0170174,1.01585,4.25611,3.24026
0.42622,0.0193572,0.941243,4.1815,3.24026
0.42622,0.0220187,0.862484,4.10273,3.24025
0.42622,0.0250462,0.781242,4.02148,3.24024
0.42622,0.0284899,0.699055,3.93929,3.24023
0.42622,0.0324072,0.617375,3.8576,3.24023
0.42622,0.036863,0.537592,3.77781,3.24022
0.42622,0.0419315,0.461028,3.70124,3.24021
0.42622,0.0476969,0.388905,3.62911,3.2402
0.42622,0.054255,0.322286,3.56248,3.24019
0.42622,0.0617148,0.262022,3.50221,3.24018
0.42622,0.0702003,0.208692,3.44887,3.24017
0.42622,0.0798525,0.162577,3.40274,3.24017
0.42622,0.0908318,0.123654,3.36381,3.24016
0.42622,0.103321,0.0916247,3.33178,3.24015
0.42622,0.117527,0.0659615,3.30611,3.24015
0.42622,0.133686,0.0459757,3.28612,3.24014
0.42622,0.152068,0.0308863,3.27102,3.24014
0.42622,0.172976,0.0198841,3.26002,3.24013
0.42622,0.19676,0.0121799,3.25231,3.24013
0.42622,0.223813,0.00703784,3.24717,3.24013
0.42622,0.254587,0.00379787,3.24393,3.24013
0.42622,0.289591,0.00189235,3.24202,3.24013
0.42622,0.329408,0.000859635,3.24099,3.24013
0.42622,0.374701,0.000351053,3.24048,3.24013
0.42622,0.42622,0.000126888,3.24025,3.24013
0.42622,0.484824,3.98951e-05,3.24017,3.24013
0.42622,0.551485,1.07009e-05,3.24014,3.24013
0.42622,0.627311,2.39539e-06,3.24013,3.24013
0.42622,0.713564,4.36479e-07,3.24013,3.24013
0.42622,0.811675,6.29343e-08,3.24013,3.24013
0.42622,0.923277,6.95293e-09,3.24013,3.24013
0.42622,1.05022,5.67419e-10,3.24013,3.24013
0.42622,1.19462,3.28101e-11,3.24013,3.24013
0.42622,1.35888,1.28206e-12,3.24013,3.24013
0.42622,1.54572,3.20775e-14,3.24013,3.24013
0.42622,1.75825,4.83356e-16,3.24013,3.24013
0.42622,2,4.09121e-18,3.24013,3.24013
0.484824,0.001,-1.66477,1.57533,3.2401
0.484824,0.0011375,-1.40959,1.83051,3.2401
0.484824,0.0012939,-1.14691,2.09319,3.2401
0.484824,0.0014718,-0.879949,2.36015,3.2401
0.484824,0.00167417,-0.612463,2.62763,3.2401
0.484824,0.00190436,-0.348687,2.89141,3.2401
0.484824,0.0021662,-0.0931539,3.14694,3.2401
0.484824,0.00246404,0.149512,3.38961,3.2401
0.484824,0.00280283,0.374859,3.61496,3.2401
0.484824,0.00318821,0.578882,3.81898,3.2401
0.484824,0.00362657,0.758286,3.99838,3.2401
0.484824,0.00412521,0.910702,4.1508,3.24009
0.484824,0.00469241,1.03482,4.27491,3.24009
0.484824,0.00533759,1.1304,4.3705,3.24009
0.484824,0.00607149,1.19824,4.43833,3.24009
0.484824,0.00690629,1.23995,4.48004,3.24009
0.484824,0.00785588,1.25779,4.49788,3.24009
0.484824,0.00893602,1.25441,4.4945,3.24009
0.484824,0.0101647,1.23262,4.47271,3.24009
0.484824,0.0115623,1.19526,4.43535,3.24009
0.484824,0.013152,1.14504,4.38513,3.24009
0.484824,0.0149604,1.08448,4.32456,3.24008
0.484824,0.0170174,1.01586,4.25595,3.24008
0.484824,0.0193572,0.941257,4.18134,3.24008
0.484824,0.0220187,0.862499,4.10258,3.24008
0.484824,0.0250462,0.781258,4.02133,3.24008
0.484824,0.0284899,0.699071,3.93914,3.24007
0.484824,0.0324072,0.61739,3.85746,3.24007
0.484824,0.036863,0.537607,3.77768,3.24007
0.484824,0.0419315,0.461042,3.70111,3.24007
0.484824,0.0476969,0.388918,3.62898,3.24006
0.484824,0.054255,0.322298,3.56236,3.24006
0.484824,0.0617148,0.262033,3.50209,3.24006
0.484824,0.0702003,0.208701,3.44876,3.24005
0.484824,0.0798525,0.162584,3.40264,3.24005
0.484824,0.0908318,0.12366,3.36371,3.24005
0.484824,0.103321,0.0916295,3.33168,3.24005
0.484824,0.117527,0.0659652,3.30601,3.24005
0.484824,0.133686,0.0459783,3.28602,3.24004
0.484824,0.152068,0.0308882,3.27093,3.24004
0.484824,0.172976,0.0198853,3.25993,3.24004
0.484824,0.19676,0.0121806,3.25222,3.24004
0.484824,0.223813,0.00703828,3.24708,3.24004
0.484824,0.254587,0.00379811,3.24384,3.24004
0.484824,0.289591,0.00189247,3.24193,3.24004
0.484824,0.329408,0.00085969,3.2409,3.24004
0.484824,0.374701,0.000351076,3.24039,3.24004
0.484824,0.42622,0.000126896,3.24017,3.24004
0.484824,0.484824,3.98976e-05,3.24008,3.24004
0.484824,0.551485,1.07016e-05,3.24005,3.24004
0.484824,0.627311,2.39554e-06,3.24004,3.24004
0.484824,0.713564,4.36507e-07,3.24004,3.24004
0.484824,0.811675,6.29383e-08,3.24004,3.24004
0.484824,0.923277,6.95337e-09,3.24004,3.24004
0.484824,1.05022,5.67455e-10,3.24004,3.24004
0.484824,1.19462,3.28122e-11,3.24004,3.24004
0.484824,1.35888,1.28214e-12,3.24004,3.24004
0.484824,1.54572,3.20795e-14,3.24004,3.24004
0.484824,1.75825,4.8338e-16,3.24004,3.24004
0.484824,2,4.08469e-18,3.24004,3.24004
0.551485,0.001,-1.66474,1.57529,3.24003
0.551485,0.0011375,-1.40956,1.83047,3.24003
0.551485,0.0012939,-1.14689,2.09314,3.24003
0.551485,0.0014718,-0.879925,2.3601,3.24003
0.551485,0.00167417,-0.612442,2.62758,3.24003
0.551485,0.00190436,-0.348668,2.89136,3.24003
0.551485,0.0021662,-0.0931385,3.14689,3.24003
0.551485,0.00246404,0.149525,3.38955,3.24003
0.551485,0.00280283,0.37487,3.6149,3.24003
0.551485,0.00318821,0.57889,3.81892,3.24003
0.551485,0.00362657,0.758293,3.99832,3.24003
0.551485,0.00412521,0.910708,4.15073,3.24003
0.551485,0.00469241,1.03482,4.27485,3.24003
0.551485,0.00533759,1.13041,4.37043,3.24003
0.551485,0.00607149,1.19824,4.43827,3.24002
0.551485,0.00690629,1.23996,4.47998,3.24002
0.551485,0.00785588,1.2578,4.49782,3.24002
0.551485,0.00893602,1.25441,4.49443,3.24002
0.551485,0.0101647,1.23262,4.47265,3.24002
0.551485,0.0115623,1.19527,4.43529,3.24002
0.551485,0.013152,1.14504,4.38507,3.24002
0.551485,0.0149604,1.08448,4.3245,3.24002
0.551485,0.0170174,1.01587,4.25589,3.24002
0.551485,0.0193572,0.941262,4.18128,3.24002
0.551485,0.0220187,0.862504,4.10253,3.24002
0.551485,0.0250462,0.781263,4.02128,3.24002
0.551485,0.0284899,0.699076,3.9391,3.24002
0.551485,0.0324072,0.617396,3.85741,3.24002
0.551485,0.036863,0.537612,3.77763,3.24002
0.551485,0.0419315,0.461047,3.70106,3.24002
0.551485,0.0476969,0.388922,3.62894,3.24002
0.551485,0.054255,0.322302,3.56232,3.24002
0.551485,0.0617148,0.262036,3.50205,3.24002
0.551485,0.0702003,0.208704,3.44872,3.24001
0.551485,0.0798525,0.162587,3.4026,3.24001
0.551485,0.0908318,0.123662,3.36368,3.24001
0.551485,0.103321,0.0916311,3.33164,3.24001
0.551485,0.117527,0.0659664,3.30598,3.24001
0.551485,0.133686,0.0459792,3.28599,3.24001
0.551485,0.152068,0.0308888,3.2709,3.24001
0.551485,0.172976,0.0198857,3.2599,3.24001
0.551485,0.19676,0.0121809,3.25219,3.24001
0.551485,0.223813,0.00703843,3.24705,3.24001
0.551485,0.254587,0.00379819,3.24381,3.24001
0.551485,0.289591,0.00189251,3.2419,3.24001
0.551485,0.329408,0.000859708,3.24087,3.24001
0.551485,0.374701,0.000351083,3.24036,3.24001
0.551485,0.42622,0.000126898,3.24014,3.24001
0.551485,0.484824,3.98985e-05,3.24005,3.24001
0.551485,0.551485,1.07018e-05,3.24002,3.24001
0.551485,0.627311,2.39559e-06,3.24001,3.24001
0.551485,0.713564,4.36516e-07,3.24001,3.24001
0.551485,0.811675,6.29397e-08,3.24001,3.24001
0.551485,0.923277,6.95352e-09,3.24001,3.24001
0.551485,1.05022,5.67467e-10,3.24001,3.24001
0.551485,1.19462,3.28129e-11,3.24001,3.24001
0.551485,1.35888,1.28217e-12,3.24001,3.24001
0.551485,1.54572,3.20802e-14,3.24001,3.24001
0.551485,1.75825,4.83395e-16,3.24001,3.24001
0.551485,2,4.08986e-18,3.24001,3.24001
0.627311,0.001,-1.66473,1.57527,3.24001
0.627311,0.0011375,-1.40955,1.83045,3.24001
0.627311,0.0012939,-1.14688,2.09313,3.24001
0.627311,0.0014718,-0.879919,2.36009,3.24001
0.627311,0.00167417,-0.612436,2.62757,3.24001
0.627311,0.00190436,-0.348663,2.89134,3.24001
0.627311,0.0021662,-0.0931341,3.14687,3.24001
0.627311,0.00246404,0.149529,3.38953,3.24001
0.627311,0.00280283,0.374873,3.61488,3.24001
0.627311,0.00318821,0.578893,3.8189,3.24001
0.627311,0.00362657,0.758295,3.9983,3.24001
0.627311,0.00412521,0.91071,4.15072,3.24001
0.627311,0.00469241,1.03482,4.27483,3.24001
0.627311,0.00533759,1.13041,4.37041,3.24001
0.627311,0.00607149,1.19824,4.43825,3.24001
0.627311,0.00690629,1.23996,4.47996,3.24001
0.627311,0.00785588,1.2578,4.4978,3.24001
0.627311,0.00893602,1.25441,4.49442,3.24001
0.627311,0.0101647,1.23263,4.47263,3.24001
0.627311,0.0115623,1.19527,4.43527,3.24001
0.627311,0.013152,1.14505,4.38505,3.24001
0.627311,0.0149604,1.08448,4.32449,3.24001
0.627311,0.0170174,1.01587,4.25588,3.24
0.627311,0.0193572,0.941263,4.18127,3.24
0.627311,0.0220187,0.862506,4.10251,3.24
0.627311,0.0250462,0.781264,4.02127,3.24
0.627311,0.0284899,0.699077,3.93908,3.24
0.627311,0.0324072,0.617397,3.8574,3.24
0.627311,0.036863,0.537613,3.77762,3.24
0.627311,0.0419315,0.461048,3.70105,3.24
0.627311,0.0476969,0.388923,3.62893,3.24
0.627311,0.054255,0.322304,3.56231,3.24
0.627311,0.0617148,0.262037,3.50204,3.24
0.627311,0.0702003,0.208705,3.44871,3.24
0.627311,0.0798525,0.162588,3.40259,3.24
0.627311,0.0908318,0.123663,3.36367,3.24
0.627311,0.103321,0.0916316,3.33163,3.24
0.627311,0.117527,0.0659667,3.30597,3.24
0.627311,0.133686,0.0459794,3.28598,3.24
0.627311,0.152068,0.0308889,3.27089,3.24
0.627311,0.172976,0.0198859,3.25989,3.24
0.627311,0.19676,0.012181,3.25218,3.24
0.627311,0.223813,0.00703847,3.24704,3.24
0.627311,0.254587,0.00379821,3.2438,3.24
0.627311,0.289591,0.00189252,3.24189,3.24
0.627311,0.329408,0.000859713,3.24086,3.24
0.627311,0.374701,0.000351085,3.24035,3.24
0.627311,0.42622,0.000126899,3.24013,3.24
0.627311,0.484824,3.98987e-05,3.24004,3.24
0.627311,0.551485,1.07019e-05,3.24001,3.24
0.627311,0.627311,2.39561e-06,3.24,3.24
0.627311,0.713564,4.36519e-07,3.24,3.24
0.627311,0.811675,6.29401e-08,3.24,3.24
0.627311,0.923277,6.95356e-09,3.24,3.24
0.627311,1.05022,5.6747e-10,3.24,3.24
0.627311,1.19462,3.28131e-11,3.24,3.24
0.627311,1.35888,1.28217e-12,3.24,3.24
0.627311,1.54572,3.20804e-14,3.24,3.24
0.627311,1.75825,4.83399e-16,3.24,3.24
0.627311,2,4.09116e-18,3.24,3.24
0.713564,0.001,-1.66473,1.57527,3.24
0.713564,0.0011375,-1.40955,1.83045,3.24
0.713564,0.0012939,-1.14688,2.09312,3.24
0.713564,0.0014718,-0.879917,2.36008,3.24
0.713564,0.00167417,-0.612435,2.62757,3.24
0.713564,0.00190436,-0.348662,2.89134,3.24
0.713564,0.0021662,-0.093133,3.14687,3.24
0.713564,0.00246404,0.14953,3.38953,3.24
0.713564,0.00280283,0.374874,3.61487,3.24
0.713564,0.00318821,0.578894,3.81889,3.24
0.713564,0.00362657,0.758296,3.9983,3.24
0.713564,0.00412521,0.91071,4.15071,3.24
0.713564,0.00469241,1.03482,4.27483,3.24
0.713564,0.00533759,1.13041,4.37041,3.24
0.713564,0.00607149,1.19824,4.43825,3.24
0.713564,0.00690629,1.23996,4.47996,3.24
0.713564,0.00785588,1.2578,4.4978,3.24
0.713564,0.00893602,1.25441,4.49441,3.24
0.713564,0.0101647,1.23263,4.47263,3.24
0.713564,0.0115623,1.19527,4.43527,3.24
0.713564,0.013152,1.14505,4.38505,3.24
0.713564,0.0149604,1.08448,4.32448,3.24
0.713564,0.0170174,1.01587,4.25587,3.24
0.713564,0.0193572,0.941263,4.18126,3.24
0.713564,0.0220187,0.862506,4.10251,3.24
0.713564,0.0250462,0.781265,4.02127,3.24
0.713564,0.0284899,0.699078,3.93908,3.24
0.713564,0.0324072,0.617397,3.8574,3.24
0.713564,0.036863,0.537614,3.77761,3.24
0.713564,0.0419315,0.461049,3.70105,3.24
0.713564,0.0476969,0.388924,3.62892,3.24
0.713564,0.054255,0.322304,3.5623,3.24
0.713564,0.0617148,0.262038,3.50204,3.24
0.713564,0.0702003,0.208705,3.44871,3.24
0.713564,0.0798525,0.162588,3.40259,3.24
0.713564,0.0908318,0.123663,3.36366,3.24
0.713564,0.103321,0.0916317,3.33163,3.24
0.713564,0.117527,0.0659668,3.30597,3.24
0.713564,0.133686,0.0459795,3.28598,3.24
0.713564,0.152068,0.030889,3.27089,3.24
0.713564,0.172976,0.0198859,3.25989,3.24
0.713564,0.19676,0.012181,3.25218,3.24
0.713564,0.223813,0.00703848,3.24704,3.24
0.713564,0.254587,0.00379821,3.2438,3.24
0.713564,0.289591,0.00189253,3.24189,3.24
0.713564,0.329408,0.000859714,3.24086,3.24
0.713564,0.374701,0.000351086,3.24035,3.24
0.713564,0.42622,0.000126899,3.24013,3.24
0.713564,0.484824,3.98988e-05,3.24004,3.24
0.713564,0.551485,1.07019e-05,3.24001,3.24
0.713564,0.627311,2.39561e-06,3.24,3.24
0.713564,0.713564,4.3652e-07,3.24,3.24
0.713564,0.811675,6.29402e-08,3.24,3.24
0.713564,0.923277,6.95357e-09,3.24,3.24
0.713564,1.05022,5.67471e-10,3.24,3.24
0.713564,1.19462,3.28132e-11,3.24,3.24
0.713564,1.35888,1.28218e-12,3.24,3.24
0.713564,1.54572,3.20804e-14,3.24,3.24
0.713564,1.75825,4.83401e-16,3.24,3.24
0.713564,2,4.09159e-18,3.24,3.24
0.811675,0.001,-1.66473,1.57527,3.24
0.811675,0.0011375,-1.40955,1.83045,3.24
0.811675,0.0012939,-1.14688,2.09312,3.24
0.811675,0.0014718,-0.879917,2.36008,3.24
0.811675,0.00167417,-0.612435,2.62757,3.24
0.811675,0.00190436,-0.348662,2.89134,3.24
0.811675,0.0021662,-0.0931328,3.14687,3.24
0.811675,0.00246404,0.14953,3.38953,3.24
0.811675,0.00280283,0.374874,3.61487,3.24
0.811675,0.00318821,0.578894,3.81889,3.24
0.811675,0.00362657,0.758296,3.9983,3.24
